#serial real imag abs
0.042551 11.045653 10.572130 15.289748
0.042576 19.412931 -0.076829 19.413083
0.042601 -19.055973 -21.017237 28.369955
0.042626 1.038652 35.292904 35.308186
0.042651 14.740547 -0.578428 14.751892
0.042676 16.137226 -9.791708 18.875582
0.042701 -15.843220 17.419884 23.546973
0.042726 11.609965 6.484530 13.298136
0.042751 7.093901 34.943199 35.656004
0.042776 12.638401 -25.235939 28.223781
0.042801 20.521694 36.276005 41.678392
0.042826 -12.202795 1.775861 12.331338
0.042851 4.791388 12.366868 13.262610
0.042876 13.909462 2.338787 14.104717
0.042901 14.004829 -3.210460 14.368100
0.042926 21.553692 14.536663 25.997620
0.042951 0.386272 7.971397 7.980751
0.042976 -9.964185 -33.305561 34.764140
0.043001 -0.768163 10.409103 10.437409
0.043026 -3.371732 21.380470 21.644702
0.043051 24.772305 27.090723 36.709322
0.043076 21.682245 -0.679951 21.692904
0.043101 10.596493 -10.241330 14.736706
0.043126 3.448892 21.497053 21.771958
0.043151 4.308354 0.156899 4.311211
0.043176 19.139088 -11.930008 22.552822
0.043201 -19.116209 3.940809 19.518182
0.043226 -13.566595 0.115746 13.567089
0.043251 4.473491 46.299675 46.515289
0.043276 -5.739564 -25.020359 25.670234
0.043301 -12.643019 -10.724113 16.578677
0.043326 -25.071186 -21.902679 33.291016
0.043351 4.648725 -26.307680 26.715252
0.043376 5.244732 3.823518 6.490493
0.043401 -5.284616 -3.265508 6.212142
0.043426 15.874353 7.040945 17.365771
0.043451 -26.575172 10.301068 28.501786
0.043476 11.528809 -15.075051 18.978161
0.043501 13.601484 -9.598988 16.647550
0.043526 -19.977451 16.504555 25.913296
0.043551 36.672825 -0.238560 36.673601
0.043576 1.600449 -29.437710 29.481184
0.043601 -10.189186 6.901646 12.306593
0.043626 28.941442 -0.405372 28.944281
0.043651 23.337032 -1.871589 23.411961
0.043676 -16.516071 -26.718685 31.411283
0.043701 4.625924 -2.642961 5.327703
0.043726 0.211731 -18.203388 18.204620
0.043751 18.766550 -17.537142 25.685302
0.043776 -8.889263 -16.466234 18.712453
0.043801 2.827713 -1.196804 3.070554
0.043826 -19.757488 -0.404925 19.761637
0.043851 8.075695 0.511095 8.091852
0.043876 17.957850 9.650243 20.386553
0.043901 -25.990280 1.780520 26.051198
0.043926 15.357230 -1.770612 15.458965
0.043951 9.502609 6.801986 11.686171
0.043976 -2.314724 -9.711000 9.983059
0.044001 25.227192 -6.836459 26.137107
0.044026 -2.735815 22.776846 22.940563
0.044051 -5.308589 -43.507061 43.829733
0.044076 -16.706072 -23.157564 28.554607
0.044101 -4.361742 16.236368 16.812033
0.044126 47.631245 8.910808 48.457589
0.044151 13.089329 5.607063 14.239722
0.044176 5.399717 -9.312214 10.764491
0.044201 15.152248 -27.534937 31.428703
0.044226 19.938641 -9.646420 22.149556
0.044251 -28.120907 5.124621 28.584036
0.044276 -23.283504 19.265923 30.220810
0.044301 -9.895905 -25.885847 27.712922
0.044326 -14.887250 0.265885 14.889624
0.044351 -30.888445 -16.285036 34.918453
0.044376 -16.740063 -3.694846 17.142975
0.044401 -19.227108 -13.345833 23.404976
0.044426 -6.064240 -30.141573 30.745559
0.044451 3.680834 -8.431914 9.200311
0.044476 -13.004633 9.258691 15.963829
0.044501 16.728468 -10.478654 19.739398
0.044526 5.055280 12.757654 13.722740
0.044551 -4.966607 -20.141048 20.744373
0.044576 1.756273 8.935184 9.106153
0.044601 4.125227 19.830059 20.254597
0.044626 19.018332 5.957049 19.929459
0.044651 -9.751451 11.665053 15.204087
0.044676 -16.497562 -11.361198 20.031136
0.044701 3.818794 7.406884 8.333374
0.044726 10.945928 -3.498525 11.491432
0.044751 -7.542642 -16.307554 17.967409
0.044776 -12.287178 -24.231403 27.168651
0.044801 -32.843594 -74.573860 81.485964
0.044826 -31.251926 2.882701 31.384596
0.044851 -14.559879 -11.382306 18.480989
0.044876 15.241979 13.993121 20.691191
0.044901 -33.372440 1.356670 33.400005
0.044926 -13.707527 -2.812544 13.993095
0.044951 -36.477966 -3.726368 36.667804
0.044976 -6.048800 18.337646 19.309512
0.045001 -5.054676 5.271403 7.303249
0.045026 17.489767 8.984839 19.662636
0.045051 -9.058478 -2.809962 9.484299
0.045076 -0.245998 -39.283020 39.283790
0.045101 -16.689846 13.459064 21.440555
0.045126 9.759217 -21.327591 23.454391
0.045151 -4.867647 14.220230 15.030267
0.045176 9.344406 -17.261454 19.628442
0.045201 4.274310 -24.219116 24.593400
0.045226 -1.564770 8.343373 8.488839
0.045251 -15.308567 10.470984 18.547068
0.045276 -6.921783 -43.299400 43.849164
0.045301 7.438735 -5.254899 9.107619
0.045326 -10.853566 -18.432556 21.390629
0.045351 -0.517880 16.814444 16.822417
0.045376 -14.995920 -7.335801 16.694059
0.045401 -0.308270 12.713310 12.717047
0.045426 -22.146244 -1.719217 22.212875
0.045451 -8.963894 7.469261 11.667958
0.045476 -12.630205 7.724933 14.805291
0.045501 -5.725853 5.446339 7.902405
0.045526 0.267912 1.266707 1.294730
0.045551 10.483531 5.466787 11.823290
0.045576 -50.525135 -8.561748 51.245417
0.045601 -17.650572 -4.707889 18.267647
0.045626 13.028741 11.089066 17.108929
0.045651 19.789028 -17.405457 26.354422
0.045676 -30.151421 0.736090 30.160404
0.045701 28.311005 -22.362558 36.077653
0.045726 -12.256297 27.008072 29.658941
0.045751 -19.488438 -6.522820 20.551067
0.045776 13.655782 30.565561 33.477364
0.045801 -0.307458 45.390701 45.391741
0.045826 1.071926 -17.622660 17.655230
0.045851 -22.553783 13.459101 26.264435
0.045876 25.783422 -35.638165 43.987084
0.045901 -29.992544 -21.089521 36.664979
0.045926 -15.822862 -18.562634 24.391276
0.045951 -11.506576 13.220723 17.526802
0.045976 -34.243572 -7.209943 34.994363
0.046001 13.931106 -4.976907 14.793421
0.046026 8.418329 -21.313425 22.915723
0.046051 15.777536 -16.735327 23.000040
0.046076 -7.808747 -7.998433 11.178169
0.046101 -14.885317 9.493874 17.655206
0.046126 -0.418809 15.706575 15.712158
0.046151 -5.317792 4.003811 6.656532
0.046176 4.895856 16.992096 17.683346
0.046201 5.483980 -2.352303 5.967191
0.046226 -26.470652 8.012641 27.656785
0.046251 -29.356541 33.857052 44.811901
0.046276 -33.134678 -21.787025 39.655785
0.046301 -11.795029 6.855253 13.642477
0.046326 -26.005611 -15.338112 30.191878
0.046351 -3.328227 0.090610 3.329460
0.046376 -8.668797 10.572955 13.672433
0.046401 -8.694511 -6.683350 10.966389
0.046426 2.701136 24.292528 24.442240
0.046451 1.989766 -9.759581 9.960350
0.046476 -22.717667 6.963979 23.761090
0.046501 -20.897640 -10.292352 23.294717
0.046526 -35.604992 22.317785 42.021411
0.046551 -14.367708 -5.405535 15.350923
0.046576 6.601191 4.088861 7.764954
0.046601 -15.834543 -8.039095 17.758373
0.046626 10.763626 -25.447786 27.630517
0.046651 17.763470 -6.955781 19.076786
0.046676 13.695949 -2.661993 13.952248
0.046701 -26.638273 -2.907089 26.796432
0.046726 -10.480211 -52.546986 53.581905
0.046751 -1.852267 10.327985 10.492767
0.046776 9.026770 -7.941598 12.022959
0.046801 -13.035887 15.186779 20.014310
0.046826 -3.822684 20.399275 20.754357
0.046851 16.104034 6.637506 17.418278
0.046876 -15.736488 20.727804 26.024583
0.046901 -29.616026 -8.473577 30.804391
0.046926 21.430243 39.807354 45.209301
0.046951 10.267519 17.918530 20.651771
0.046976 -5.181040 -18.238707 18.960316
0.047001 9.268073 20.450445 22.452570
0.047026 2.865724 -22.087620 22.272748
0.047051 4.408048 -1.395082 4.623542
0.047076 -10.649177 24.541403 26.752298
0.047101 -33.740616 -16.167593 37.414173
0.047126 -8.288584 17.428164 19.298743
0.047151 8.679849 -12.590520 15.292513
0.047176 14.528419 4.938655 15.344878
0.047201 -23.900841 7.919916 25.178866
0.047226 6.619247 2.720321 7.156436
0.047251 -39.105495 -9.742846 40.300904
0.047276 -23.007229 -8.017501 24.364173
0.047301 -21.831747 37.510448 43.401140
0.047326 -27.653572 16.134378 32.016218
0.047351 11.858407 -6.962621 13.751360
0.047376 -12.834862 5.274276 13.876299
0.047401 -28.037987 25.774614 38.084898
0.047426 13.901933 68.223808 69.625796
0.047451 -11.508837 21.237152 24.155123
0.047476 18.062029 -4.829981 18.696674
0.047501 17.736767 9.853858 20.290180
0.047526 3.714484 -33.996063 34.198387
0.047551 -16.246761 12.738718 20.645391
0.047576 -2.264124 8.436419 8.734955
0.047601 -19.664059 13.213028 23.690911
0.047626 27.622894 -13.344365 30.677294
0.047651 7.484477 18.415573 19.878398
0.047676 -21.713255 -18.200573 28.332425
0.047701 -6.259744 20.387768 21.327106
0.047726 -1.763136 -22.389448 22.458763
0.047751 18.656118 -23.996553 30.395483
0.047776 -37.482773 7.444867 38.214975
0.047801 -8.936148 5.855362 10.683632
0.047826 -6.800992 -4.484787 8.146583
0.047851 -13.632972 5.357211 14.647786
0.047876 -14.988680 -12.725678 19.662233
0.047901 -10.249622 -20.390743 22.821857
0.047926 8.385809 25.560818 26.901249
0.047951 3.113578 46.458149 46.562366
0.047976 -0.286382 3.708754 3.719795
0.048001 84.904320 85.778358 120.692460
0.048026 -8.897939 -25.098692 26.629264
0.048051 -1.610180 -8.890554 9.035189
0.048076 -11.049597 39.461647 40.979448
0.048101 6.702940 -10.178083 12.186993
0.048126 -12.852277 57.615822 59.031889
0.048151 -2.256434 -16.698376 16.850141
0.048176 -7.394864 34.190357 34.980915
0.048201 5.569360 -12.463217 13.650991
0.048226 30.005516 11.712322 32.210395
0.048251 -1.200354 0.440551 1.278646
0.048276 8.152501 6.771598 10.598010
0.048301 11.357445 -5.326877 12.544607
0.048326 18.201736 -21.166737 27.916554
0.048351 -13.075646 -3.674862 13.582236
0.048376 2.566185 -6.926817 7.386887
0.048401 -0.320348 9.269985 9.275519
0.048426 -43.968956 15.543730 46.635571
0.048451 1.856367 30.915552 30.971236
0.048476 6.911388 31.931564 32.670967
0.048501 46.312187 -0.405028 46.313958
0.048526 8.365050 22.097712 23.628012
0.048551 -3.858699 -17.124195 17.553564
0.048576 17.519653 25.379225 30.838990
0.048601 4.683870 -22.159473 22.649082
0.048626 34.691029 -16.013754 38.208739
0.048651 1.438596 11.092949 11.185842
0.048676 18.364500 4.645615 18.942982
0.048701 -6.832402 33.097515 33.795374
0.048726 15.814662 -2.174345 15.963436
0.048751 -31.360682 -8.066601 32.381513
0.048776 -14.995839 15.650936 21.675493
0.048801 4.064302 -1.395769 4.297293
0.048826 -4.592120 10.982233 11.903655
0.048851 -1.466747 6.048536 6.223836
0.048876 6.377181 -33.772923 34.369737
0.048901 -12.296104 -26.043320 28.800152
0.048926 1.182637 8.423679 8.506292
0.048951 2.820242 2.598639 3.834930
0.048976 13.616067 15.267613 20.457207
0.049001 14.447521 3.846383 14.950770
0.049026 -11.646751 -15.493438 19.382812
0.049051 -1.849515 9.268806 9.451533
0.049076 21.643806 -0.755561 21.656990
0.049101 11.390433 3.373950 11.879626
0.049126 1.296016 3.250653 3.499486
0.049151 -2.316204 15.775726 15.944853
0.049176 -3.122687 -12.289515 12.680037
0.049201 -13.296232 3.914932 13.860609
0.049226 12.584505 -5.491516 13.730496
0.049251 -0.184671 -11.936964 11.938392
0.049276 11.489464 -26.616219 28.990186
0.049301 13.275245 1.356630 13.344383
0.049326 -5.654677 0.743328 5.703325
0.049351 25.202766 31.502493 40.343357
0.049376 6.409819 2.708649 6.958631
0.049401 16.916643 -7.777836 18.619010
0.049426 6.169237 -23.722534 24.511591
0.049451 -10.326902 -11.496778 15.453829
0.049476 -8.238628 -11.896073 14.470368
0.049501 -12.340052 10.919998 16.477962
0.049526 -5.241169 4.624509 6.989702
0.049551 27.435133 42.223904 50.354190
0.049576 2.006013 19.978453 20.078911
0.049601 7.690402 -19.894596 21.329257
0.049626 -19.075298 0.844509 19.093983
0.049651 5.593414 -11.038607 12.374858
0.049676 -9.331887 -11.290652 14.647968
0.049701 6.115577 1.983689 6.429254
0.049726 -4.465597 22.494253 22.933229
0.049751 -27.020155 13.450555 30.182879
0.049776 -17.310699 -9.049881 19.533578
0.049801 -8.778189 -24.450842 25.978843
0.049826 7.019581 16.378094 17.818991
0.049851 18.903070 7.389242 20.295984
0.049876 -6.872215 -9.094437 11.398953
0.049901 26.677319 -12.285357 29.370211
0.049926 0.251123 2.638784 2.650707
0.049951 8.462118 16.435507 18.486031
0.049976 24.838409 4.450792 25.234028
0.050001 -18.124510 9.355818 20.396793
0.050026 -22.332260 -7.996672 23.720805
0.050051 0.473866 -3.225675 3.260296
0.050076 8.324726 12.968725 15.410675
0.050101 14.285855 3.423763 14.690399
0.050126 33.790047 29.542854 44.883709
0.050151 39.867435 -22.798717 45.925960
0.050176 -5.319042 -20.616066 21.291181
0.050201 -1.899554 1.072038 2.181186
0.050226 9.843609 -22.171989 24.258891
0.050251 -15.957898 12.851210 20.489219
0.050276 -18.181971 18.884504 26.214663
0.050301 -8.877354 9.786835 13.213233
0.050326 -0.421496 10.326531 10.335130
0.050351 -22.905951 1.432474 22.950698
0.050376 -38.684010 -19.845501 43.477540
0.050401 -16.879715 -11.277522 20.300425
0.050426 -6.680840 16.773489 18.055015
0.050451 -7.189679 34.773384 35.508869
0.050476 3.904267 -14.743373 15.251569
0.050501 -10.767228 6.946673 12.813644
0.050526 -9.320210 -28.067974 29.574947
0.050551 28.752499 -13.470674 31.751618
0.050576 -11.129629 -26.124901 28.396815
0.050601 -22.960756 5.421069 23.592040
0.050626 -12.375546 23.286955 26.371128
0.050651 29.061859 1.712263 29.112257
0.050676 -34.834366 2.396240 34.916686
0.050701 -2.045691 -5.293933 5.675436
0.050726 20.154243 -9.512111 22.286180
0.050751 -31.954578 -39.054470 50.461338
0.050776 -5.739614 -4.482833 7.282785
0.050801 -44.753227 -19.662828 48.882287
0.050826 -7.072469 -10.956388 13.040793
0.050851 -16.621107 7.564200 18.261389
0.050876 -0.954683 5.630990 5.711346
0.050901 -9.209551 -12.118721 15.221013
0.050926 8.437994 -14.798115 17.034787
0.050951 0.450499 -19.010063 19.015400
0.050976 -23.945635 -19.778568 31.057772
0.051001 0.186080 13.016311 13.017641
0.051026 14.266632 40.734039 43.160152
0.051051 9.603376 -31.347733 32.785746
0.051076 8.005445 13.595706 15.777528
0.051101 -5.553569 7.544785 9.368346
0.051126 15.505656 -12.730225 20.062004
0.051151 -31.355467 18.018250 36.163830
0.051176 10.384562 28.487305 30.321044
0.051201 67.088791 101.701378 121.836268
0.051226 23.687641 -2.393693 23.808279
0.051251 -11.346128 13.679227 17.772333
0.051276 -48.134247 -7.933609 48.783685
0.051301 -21.397800 37.216621 42.929509
0.051326 -17.814005 38.741619 42.640964
0.051351 1.057916 1.339235 1.706674
0.051376 -25.986761 -11.722936 28.508578
0.051401 -20.616934 -26.610842 33.662959
0.051426 -12.417696 10.148420 16.037132
0.051451 -44.265259 16.106941 47.104635
0.051476 9.810339 14.883499 17.825860
0.051501 -5.865541 25.398092 26.066600
0.051526 -7.347200 11.533630 13.675013
0.051551 14.771804 -5.077267 15.620014
0.051576 -8.523638 -14.578503 16.887426
0.051601 43.990318 10.538809 45.235104
0.051626 9.336660 -24.383324 26.109762
0.051651 -39.146057 10.984661 40.658045
0.051676 -21.306728 15.475326 26.333674
0.051701 -6.223954 -5.616394 8.383405
0.051726 -0.279977 -12.479535 12.482675
0.051751 -29.064734 -7.230889 29.950701
0.051776 -10.922333 18.348864 21.353645
0.051801 -7.841571 6.153369 9.967657
0.051826 -2.881340 -28.085941 28.233354
0.051851 -15.521251 40.196190 43.088778
0.051876 3.283967 1.798454 3.744180
0.051901 12.980820 31.311447 33.895552
0.051926 2.782790 -7.872499 8.349860
0.051951 5.241085 30.163200 30.615154
0.051976 -8.924036 -4.651740 10.063652
0.052001 -5.175831 -12.304950 13.349195
0.052026 -61.180103 -2.876650 61.247696
0.052051 9.429104 5.185635 10.760986
0.052076 0.377823 6.620378 6.631151
0.052101 26.008833 -0.949468 26.026158
0.052126 -18.485209 -11.049535 21.535904
0.052151 15.362778 -31.782681 35.300902
0.052176 -24.804287 7.629130 25.951035
0.052201 18.645416 -10.980855 21.638639
0.052226 -20.951952 20.682238 29.440436
0.052251 5.408812 14.793841 15.751603
0.052276 -1.437510 7.027937 7.173447
0.052301 -39.649372 -23.515610 46.098337
0.052326 -22.121033 33.841511 40.430037
0.052351 -7.562977 2.562798 7.985397
0.052376 -20.964413 51.828289 55.907765
0.052401 7.505243 -22.584471 23.798887
0.052426 -0.670680 14.444212 14.459774
0.052451 1.357320 -10.354669 10.443250
0.052476 16.298754 2.558970 16.498416
0.052501 6.120573 -5.435505 8.185727
0.052526 16.679615 28.435089 32.966103
0.052551 -7.654258 22.825033 24.074255
0.052576 32.721897 9.319476 34.023157
0.052601 11.381674 3.558296 11.924930
0.052626 14.869538 16.969799 22.562741
0.052651 -18.819847 -17.814447 25.914111
0.052676 -22.972881 -27.399038 35.755567
0.052701 -17.643803 11.610725 21.121381
0.052726 -19.915171 -11.252943 22.874500
0.052751 -14.992924 -3.481256 15.391780
0.052776 17.896627 35.048344 39.353217
0.052801 -18.466324 -17.198996 25.235105
0.052826 -11.002299 3.221633 11.464271
0.052851 2.210411 48.724133 48.774245
0.052876 -34.616936 17.665154 38.863735
0.052901 4.531662 6.134982 7.627186
0.052926 -8.305608 23.047777 24.498635
0.052951 -5.128725 18.296310 19.001547
0.052976 -17.933353 12.312024 21.752956
0.053001 -30.226662 19.459379 35.948831
0.053026 -21.595192 41.905499 47.142583
0.053051 19.080481 -3.158834 19.340191
0.053076 17.736708 -4.408871 18.276458
0.053101 7.164828 -13.104069 14.934905
0.053126 15.481266 -14.461897 21.185280
0.053151 -3.695303 6.200366 7.218020
0.053176 39.133190 -16.077183 42.307002
0.053201 28.067509 -21.579775 35.404402
0.053226 13.855972 29.666374 32.742658
0.053251 -2.131016 -39.733200 39.790306
0.053276 -37.873596 -17.757685 41.829949
0.053301 -50.520256 -7.513567 51.075924
0.053326 -4.045074 13.073113 13.684624
0.053351 -23.036758 46.129742 51.562055
0.053376 2.749652 26.481735 26.624104
0.053401 -4.976268 -5.721166 7.582545
0.053426 15.186935 -5.894277 16.290657
0.053451 14.842818 -6.476829 16.194399
0.053476 -18.279366 -1.387272 18.331932
0.053501 13.262270 17.089600 21.631972
0.053526 15.029819 1.319407 15.087620
0.053551 35.336269 16.538153 39.014901
0.053576 -4.562526 -26.760792 27.146945
0.053601 -20.510437 6.857884 21.626572
0.053626 8.539345 33.975578 35.032276
0.053651 -3.960609 47.342255 47.507637
0.053676 20.756392 30.619043 36.991264
0.053701 46.410946 19.192719 50.222865
0.053726 7.386999 13.129642 15.065033
0.053751 15.139112 -22.819742 27.384912
0.053776 -44.926235 -45.712051 64.093354
0.053801 -30.628359 4.479808 30.954241
0.053826 2.163856 19.641714 19.760547
0.053851 -15.651273 -9.308289 18.210068
0.053876 -29.383835 -7.542602 30.336456
0.053901 -5.343737 9.850999 11.207038
0.053926 -15.593767 -7.033810 17.106725
0.053951 -31.112280 1.328446 31.140628
0.053976 -13.912953 9.205769 16.682819
0.054001 -36.533188 -6.923955 37.183531
0.054026 10.775892 5.435887 12.069330
0.054051 23.687206 7.499279 24.845984
0.054076 23.422142 -12.173567 26.396827
0.054101 26.895271 8.062966 28.077874
0.054126 -1.003140 -32.766361 32.781714
0.054151 -5.505800 3.247368 6.392123
0.054176 -15.097924 -7.148229 16.704625
0.054201 13.618874 38.998291 41.307874
0.054226 19.477106 -12.947589 23.387983
0.054251 7.533884 -5.533999 9.347970
0.054276 7.990699 7.819234 11.179969
0.054301 15.911498 10.599621 19.118779
0.054326 -8.329626 -14.644236 16.847442
0.054351 9.679216 -1.527738 9.799042
0.054376 -6.165640 -33.128582 33.697449
0.054401 71.278008 84.873207 110.833279
0.054426 4.192900 -36.354630 36.595621
0.054451 -33.000019 11.351389 34.897783
0.054476 -11.147346 5.164165 12.285436
0.054501 7.440423 -2.403848 7.819103
0.054526 -19.189079 56.976219 60.120797
0.054551 22.988501 4.002839 23.334392
0.054576 -48.766266 15.637266 51.212038
0.054601 3.425443 -20.040741 20.331378
0.054626 -2.983171 -0.445042 3.016185
0.054651 -10.750319 14.228252 17.832905
0.054676 -26.544235 22.525213 34.813527
0.054701 7.307006 -1.332511 7.427511
0.054726 25.589594 -6.888292 26.500488
0.054751 14.389536 -10.740567 17.956016
0.054776 -10.350358 2.114269 10.564093
0.054801 29.535837 -10.541701 31.360694
0.054826 -17.412668 -6.953835 18.749849
0.054851 17.420809 19.622732 26.239973
0.054876 -14.693344 -21.139601 25.744458
0.054901 18.252655 30.719660 35.733135
0.054926 -5.346546 -5.973449 8.016711
0.054951 -8.821744 -33.282154 34.431452
0.054976 9.689763 21.821472 23.876099
0.055001 -24.401028 2.753453 24.555888
0.055026 18.334024 -4.288166 18.828829
0.055051 -10.069507 -4.435208 11.003001
0.055076 10.597662 2.253197 10.834544
0.055101 -10.648769 3.145935 11.103747
0.055126 9.745960 10.578465 14.383590
0.055151 9.219301 28.296597 29.760593
0.055176 0.130337 16.041225 16.041756
0.055201 18.901026 12.711419 22.777818
0.055226 -4.578192 -13.813859 14.552750
0.055251 0.989321 1.285735 1.622304
0.055276 3.456845 37.962605 38.119669
0.055301 -13.702697 1.001227 13.739227
0.055326 15.711944 -26.404884 30.725935
0.055351 -7.792366 -24.000988 25.234270
0.055376 11.057604 -7.329905 13.266428
0.055401 -1.344647 -13.563009 13.629501
0.055426 -22.098969 -36.261002 42.464392
0.055451 -10.542522 10.116506 14.611244
0.055476 1.255570 -10.491238 10.566103
0.055501 30.978065 43.368061 53.295677
0.055526 3.798471 -5.966611 7.073107
0.055551 -13.590585 -0.642682 13.605772
0.055576 9.271454 -7.254785 11.772500
0.055601 -5.682431 -12.130009 13.395042
0.055626 -5.057076 2.759775 5.761108
0.055651 18.937988 24.661638 31.094112
0.055676 33.721519 -6.627336 34.366590
0.055701 14.852581 -25.313505 29.349152
0.055726 2.753657 -18.420019 18.624708
0.055751 -4.543767 6.477065 7.911902
0.055776 1.987652 -4.640642 5.048397
0.055801 -13.386594 8.340914 15.772499
0.055826 40.185123 -2.738868 40.278350
0.055851 32.132492 -14.983323 35.454154
0.055876 17.856323 13.149323 22.175503
0.055901 41.352993 -18.138130 45.155972
0.055926 1.662950 -25.388285 25.442688
0.055951 -7.759470 22.919363 24.197242
0.055976 22.771088 13.206381 26.323582
0.056001 10.745069 -15.334114 18.724090
0.056026 -17.332760 -9.053785 19.554938
0.056051 -6.420432 -20.020618 21.024917
0.056076 -24.320707 -9.313063 26.042849
0.056101 -31.787954 -26.752283 41.547066
0.056126 2.668491 -4.717580 5.420001
0.056151 5.146280 34.500587 34.882299
0.056176 16.620720 12.819786 20.990360
0.056201 4.983074 -13.867027 14.735178
0.056226 11.183105 1.874634 11.339141
0.056251 -12.651289 17.905788 21.924241
0.056276 -0.769091 2.658281 2.767301
0.056301 -13.456650 13.316242 18.931554
0.056326 -5.582675 -6.067520 8.245063
0.056351 4.374862 -5.603100 7.108737
0.056376 -3.446845 6.123682 7.027106
0.056401 -19.303741 11.801118 22.625225
0.056426 -7.947296 -7.274684 10.774068
0.056451 -41.823780 1.376758 41.846435
0.056476 -5.628731 -3.533465 6.645900
0.056501 -6.639674 -18.831015 19.967283
0.056526 -29.107584 -18.581720 34.533053
0.056551 29.275574 -28.434029 40.811190
0.056576 -2.245364 -30.796185 30.877932
0.056601 -8.569739 -13.560624 16.041539
0.056626 -15.101440 18.490553 23.873710
0.056651 12.584810 -2.863544 12.906484
0.056676 28.039146 -0.242764 28.040198
0.056701 19.567596 -33.022251 38.384372
0.056726 8.901763 3.608311 9.605274
0.056751 -2.178709 2.294041 3.163763
0.056776 18.403332 -15.870530 24.301365
0.056801 0.808816 14.969684 14.991518
0.056826 -0.479958 12.816881 12.825865
0.056851 -1.046081 -15.477724 15.513034
0.056876 10.066384 -2.844789 10.460636
0.056901 11.677142 -16.928885 20.565573
0.056926 29.546314 -8.907007 30.859674
0.056951 -22.524027 -15.927792 27.586706
0.056976 13.703578 8.016156 15.875982
0.057001 8.007500 1.426551 8.133578
0.057026 4.369555 -21.776915 22.210966
0.057051 31.321667 20.717516 37.553458
0.057076 13.605312 -31.451727 34.268290
0.057101 -26.515442 -10.541759 28.534144
0.057126 0.396640 11.616867 11.623636
0.057151 12.977110 -2.980623 13.315010
0.057176 13.310390 10.245079 16.796671
0.057201 1.997388 -31.014339 31.078590
0.057226 -19.292551 -35.190094 40.131600
0.057251 -19.826666 12.192580 23.275646
0.057276 4.747636 -8.407443 9.655317
0.057301 -10.945578 -3.881286 11.613357
0.057326 0.551021 4.388502 4.422960
0.057351 -22.008280 -23.383606 32.111641
0.057376 -27.685478 -17.706566 32.863478
0.057401 24.958021 8.459109 26.352597
0.057426 -10.067085 -12.267057 15.869055
0.057451 -10.391987 0.720743 10.416951
0.057476 -34.615829 -4.027477 34.849336
0.057501 23.875566 13.477908 27.417087
0.057526 -15.162376 5.277596 16.054615
0.057551 3.187367 -8.888247 9.442470
0.057576 -3.959218 -5.040407 6.409455
0.057601 -75.627686 -104.803047 129.240963
0.057626 -18.320599 31.397064 36.351340
0.057651 -0.852448 4.337223 4.420200
0.057676 -7.740757 -10.827809 13.310175
0.057701 -16.049019 31.676895 35.510515
0.057726 -2.107772 -45.319412 45.368400
0.057751 -3.087207 7.576442 8.181279
0.057776 12.597574 13.576675 18.520934
0.057801 24.499983 8.757927 26.018271
0.057826 -2.983963 17.074472 17.333252
0.057851 -15.644176 -27.123245 31.311510
0.057876 -25.101971 18.253122 31.036839
0.057901 -12.935069 12.687712 18.118886
0.057926 -9.587854 14.407763 17.306374
0.057951 -57.085220 -15.784554 59.227312
0.057976 -13.538665 -6.968308 15.226712
0.058001 -7.929320 -4.001245 8.881671
0.058026 -31.739769 -23.875362 39.717073
0.058051 12.129962 -13.768976 18.349950
0.058076 15.771597 -39.824024 42.833353
0.058101 -22.774549 -45.729015 51.086427
0.058126 -8.666955 2.413618 8.996759
0.058151 58.256752 17.564581 60.847050
0.058176 24.425003 1.959801 24.503501
0.058201 54.684219 -26.895338 60.940322
0.058226 -37.088924 -23.644213 43.984508
0.058251 6.317314 -11.228300 12.883446
0.058276 -41.685436 58.826820 72.099033
0.058301 -10.165334 6.924481 12.299693
0.058326 22.127127 39.652222 45.408242
0.058351 -44.640553 -3.273349 44.760404
0.058376 6.251743 10.873728 12.542817
0.058401 -40.316593 13.961433 42.665552
0.058426 5.987748 36.482380 36.970490
0.058451 -7.662258 10.765938 13.214220
0.058476 11.105598 -15.239018 18.856352
0.058501 32.255215 2.732213 32.370726
0.058526 -22.629313 19.890989 30.128679
0.058551 6.366742 -9.994082 11.849771
0.058576 -11.806033 1.334102 11.881172
0.058601 -49.615273 11.751393 50.987945
0.058626 -2.662572 20.956963 21.125425
0.058651 -21.122696 -3.169376 21.359149
0.058676 -6.239835 0.513703 6.260945
0.058701 -12.796148 -11.166796 16.983484
0.058726 -23.328264 -3.374428 23.571056
0.058751 -13.738148 -18.444458 22.998582
0.058776 -8.827774 -13.209587 15.887819
0.058801 -13.497273 9.107330 16.282502
0.058826 30.348852 -27.081003 40.674729
0.058851 10.423964 -13.024287 16.682059
0.058876 -30.050938 8.388853 31.199867
0.058901 9.415803 25.596390 27.273293
0.058926 -42.236874 37.170979 56.263978
0.058951 6.222328 21.565546 22.445270
0.058976 2.533150 20.989729 21.142033
0.059001 -24.852993 -12.456045 27.799718
0.059026 -29.694530 35.490932 46.274956
0.059051 21.346468 8.227668 22.877198
0.059076 3.292833 0.672482 3.360801
0.059101 -17.668293 9.834823 20.221086
0.059126 -6.971435 -20.456938 21.612200
0.059151 5.266035 -8.625850 10.106256
