#serial real imag abs
0.171582 -0.071267 0.075058 0.103502
0.171841 -4.507740 -0.777874 4.574364
0.172101 -1.370486 0.054170 1.371557
0.172360 -5.054197 -4.395569 6.698204
0.172619 -0.136116 -1.159029 1.166995
0.172879 -1.633915 0.244870 1.652162
0.173138 2.949172 0.919717 3.089254
0.173398 1.021053 -2.079636 2.316772
0.173657 -3.541408 3.004222 4.644020
0.173916 -4.245099 3.455890 5.473942
0.174176 -1.521866 -0.771661 1.706322
0.174435 -2.147917 1.198344 2.459588
0.174695 -5.111616 -0.974604 5.203698
0.174954 1.897968 -5.330545 5.658357
0.175213 1.657998 -0.515312 1.736232
0.175473 -1.472035 -0.344025 1.511701
0.175732 -8.639730 1.214040 8.724611
0.175992 -4.026653 -1.767179 4.397369
0.176251 1.028836 2.298015 2.517812
0.176510 -5.258647 -3.106213 6.107530
0.176770 1.578533 -1.464047 2.152952
0.177029 -2.311436 -3.034141 3.814282
0.177289 1.924391 -1.897659 2.702663
0.177548 3.222254 1.357043 3.496353
0.177807 -1.735767 -4.245028 4.586192
0.178067 -0.394994 -0.414961 0.572899
0.178326 1.039303 2.372059 2.589752
0.178586 0.747726 -0.071583 0.751144
0.178845 2.474728 -0.383535 2.504272
0.179104 0.674400 -0.099839 0.681750
0.179364 4.373713 4.637153 6.374367
0.179623 -0.388749 -0.699964 0.800672
0.179883 0.472841 1.605710 1.673883
0.180142 0.375428 2.389048 2.418366
0.180401 -0.704455 -0.926846 1.164174
0.180661 -0.313371 -5.187140 5.196598
0.180920 2.315806 0.579254 2.387152
0.181180 0.485114 1.902277 1.963159
0.181439 -1.580697 0.242790 1.599234
0.181698 -4.994233 6.112233 7.893146
0.181958 -0.898597 0.361570 0.968612
0.182217 -0.071951 -4.696430 4.696981
0.182477 -2.417265 1.095108 2.653758
0.182736 -2.574544 -0.988016 2.757617
0.182995 1.534090 -1.191597 1.942508
0.183255 0.949311 -4.825326 4.917821
0.183514 -0.794312 -3.762191 3.845128
0.183774 -3.007131 -1.574664 3.394467
0.184033 -2.815309 0.141321 2.818854
0.184292 1.992947 0.893896 2.184236
0.184552 -0.869953 1.697865 1.907765
0.184811 5.907086 2.118020 6.275323
0.185071 -2.297699 -2.972389 3.756929
0.185330 -1.840676 -1.260976 2.231177
0.185589 -3.973913 -5.438474 6.735650
0.185849 1.869064 -3.209593 3.714147
0.186108 -0.107084 0.358404 0.374059
0.186368 0.179128 -0.926041 0.943206
0.186627 -0.183602 -2.039617 2.047864
0.186886 1.490499 -2.096324 2.572190
0.187146 -0.642051 -0.665172 0.924490
0.187405 -3.068653 2.284524 3.825661
0.187665 3.201285 -1.170437 3.408540
0.187924 -2.255125 -1.229053 2.568299
0.188183 5.327847 0.031983 5.327942
0.188443 0.064233 5.142157 5.142558
0.188702 1.911493 -5.587031 5.904975
0.188962 -3.604886 0.756856 3.683481
0.189221 1.556864 -1.116406 1.915773
0.189480 0.745039 -1.734923 1.888131
0.189740 1.215639 2.566923 2.840224
0.189999 -1.446585 5.615971 5.799288
0.190259 0.595778 -3.461598 3.512494
0.190518 -2.484566 1.890402 3.121969
0.190777 0.222755 2.617297 2.626760
0.191037 -3.099630 1.757763 3.563346
0.191296 3.125670 -2.352847 3.912251
0.191556 -0.741017 3.049842 3.138573
0.191815 -1.688127 -2.247829 2.811140
0.192074 2.523540 -0.192965 2.530907
0.192334 0.081497 -2.900980 2.902124
0.192593 0.183576 -2.112338 2.120300
0.192853 3.927018 -4.462853 5.944622
0.193112 -2.052273 -3.695951 4.227514
0.193371 0.558558 -0.451306 0.718098
0.193631 1.163593 -2.979402 3.198560
0.193890 -0.988064 3.488053 3.625297
0.194150 -0.020808 1.048963 1.049169
0.194409 0.640965 0.756111 0.991231
0.194668 -1.591787 6.180915 6.382594
0.194928 -0.732038 3.291789 3.372203
0.195187 4.609996 5.165318 6.923335
0.195447 0.617340 3.811936 3.861601
0.195706 -0.340406 1.977630 2.006713
0.195965 0.333516 0.828936 0.893515
0.196225 -1.476211 1.532259 2.127679
0.196484 1.713333 -4.206197 4.541762
0.196744 0.180277 -0.377678 0.418497
0.197003 0.287230 0.001899 0.287236
0.197262 1.677681 -2.353902 2.890583
0.197522 4.369401 -1.534716 4.631093
0.197781 2.643164 1.068155 2.850837
0.198041 -0.430884 -0.138178 0.452497
0.198300 2.633094 -1.039183 2.830739
0.198559 2.240585 1.210152 2.546505
0.198819 0.722883 0.424651 0.838385
0.199078 3.350883 0.319138 3.366045
0.199338 -4.615353 -0.618721 4.656640
0.199597 3.792579 0.685770 3.854081
0.199856 -1.502628 4.344103 4.596643
0.200116 -1.184829 -2.646933 2.900013
0.200375 -0.075082 -3.213630 3.214507
0.200635 -3.395497 1.786177 3.836643
0.200894 -1.474775 -4.431276 4.670243
0.201153 0.124085 -2.449315 2.452456
0.201413 2.985805 4.997078 5.821153
0.201672 -1.239462 1.817525 2.199924
0.201932 0.685306 -2.568249 2.658110
0.202191 -2.224428 2.185735 3.118576
0.202450 4.241156 -0.295619 4.251446
0.202710 0.225913 -3.314549 3.322239
0.202969 1.910776 1.243035 2.279518
0.203229 4.809429 -0.411170 4.826973
0.203488 -0.950415 2.086607 2.292862
0.203747 -1.222078 0.194665 1.237485
0.204007 1.505822 1.449697 2.090245
0.204266 1.806460 0.918218 2.026431
0.204526 -2.914774 -2.480681 3.827491
0.204785 -3.380352 2.011004 3.933309
0.205044 -1.004424 -0.067475 1.006688
0.205304 -0.712697 -2.213315 2.325231
0.205563 1.410007 0.188151 1.422505
0.205823 -0.997461 -2.322256 2.527410
0.206082 3.600514 -0.950503 3.723863
0.206341 0.856932 0.202419 0.880514
